family_definition,family_key,family_size,n_families_in_definition,scope,source,k,broker_count,ablation,metric,test_id,is_headline_72,degenerate,p_uncorrected,p_holm,p_bh,survives_holm_alpha05,survives_bh_alpha05,alpha,n_headline_tests,n_headline_surviving_holm,n_headline_surviving_bh,worst_headline_p_uncorrected,worst_headline_p_holm,worst_headline_p_bh,bonferroni_alpha_over_family_size,notes
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,load_concentration_hhi,main|k=1|bc=5|capacity_both|load_concentration_hhi,False,False,0.0551220049087091,0.9921960883567639,0.058956579163228,False,False,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,prosumer_self_sufficiency,main|k=1|bc=5|capacity_both|prosumer_self_sufficiency,False,False,8.001620655355813e-23,4.8009723932134875e-21,1.0470205751157075e-22,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1|bc=5|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.2203451354356745e-43,1.9769591194057927e-41,3.490754689734604e-43,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1|bc=5|capacity_pricing_only|feeder_coefficient_of_variation,True,False,2.1910500144425977e-42,3.4399485226748784e-40,5.923058280800869e-42,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1|bc=5|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,4.77610362698723e-27,4.15521015547889e-25,7.297649020117134e-27,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,load_concentration_hhi,main|k=1|bc=5|capacity_pricing_only|load_concentration_hhi,False,False,0.0551220049087091,0.9921960883567639,0.058956579163228,False,False,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1|bc=5|capacity_pricing_only|prosumer_self_sufficiency,False,False,8.001620655355813e-23,4.8009723932134875e-21,1.0470205751157075e-22,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,avg_cost_per_agent_eur,main|k=2|bc=2|capacity_both|avg_cost_per_agent_eur,True,False,1.2875188872133712e-34,1.5063970980396443e-32,2.417783559194575e-34,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,feeder_coefficient_of_variation,main|k=2|bc=2|capacity_both|feeder_coefficient_of_variation,True,False,4.701348977102026e-20,2.679768916948155e-18,6.055140567367007e-20,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,feeder_peak_to_average_ratio,main|k=2|bc=2|capacity_both|feeder_peak_to_average_ratio,True,False,1.1298452442953063e-31,1.2202328638389307e-29,1.9852995006903237e-31,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,load_concentration_hhi,main|k=2|bc=2|capacity_both|load_concentration_hhi,False,False,1.8657051289302786e-07,6.529967951255975e-06,2.154758036229336e-07,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,prosumer_self_sufficiency,main|k=2|bc=2|capacity_both|prosumer_self_sufficiency,False,False,1.238188502784342e-18,6.438580214478578e-17,1.5540529167599395e-18,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=2|bc=2|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.2875188872133712e-34,1.5063970980396443e-32,2.417783559194575e-34,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=2|bc=2|capacity_pricing_only|feeder_coefficient_of_variation,True,False,4.701348977102026e-20,2.679768916948155e-18,6.055140567367007e-20,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=2|bc=2|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.1298452442953063e-31,1.2202328638389307e-29,1.9852995006903237e-31,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,load_concentration_hhi,main|k=2|bc=2|capacity_pricing_only|load_concentration_hhi,False,False,1.8657051289302786e-07,6.529967951255975e-06,2.154758036229336e-07,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=2|bc=2|capacity_pricing_only|prosumer_self_sufficiency,False,False,1.238188502784342e-18,6.438580214478578e-17,1.5540529167599395e-18,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,avg_cost_per_agent_eur,main|k=2|bc=3|capacity_both|avg_cost_per_agent_eur,True,False,1.643048933355055e-32,1.823784316024111e-30,2.950292245294478e-32,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,feeder_coefficient_of_variation,main|k=2|bc=3|capacity_both|feeder_coefficient_of_variation,True,False,2.1286960724814867e-28,2.0009743081325976e-26,3.4003846352626345e-28,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,feeder_peak_to_average_ratio,main|k=2|bc=3|capacity_both|feeder_peak_to_average_ratio,True,False,1.841671852383224e-36,2.30208981547903e-34,3.683343704766448e-36,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,load_concentration_hhi,main|k=2|bc=3|capacity_both|load_concentration_hhi,False,False,0.3264048298737176,1.0,0.33317671431093165,False,False,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,prosumer_self_sufficiency,main|k=2|bc=3|capacity_both|prosumer_self_sufficiency,False,False,5.123442512672816e-17,2.4592524060829516e-15,6.301834290587563e-17,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,3.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=2|bc=3|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.643048933355055e-32,1.823784316024111e-30,2.950292245294478e-32,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,main_sweep,main_sweep_real,2.0,3.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=2|bc=3|capacity_pricing_only|feeder_coefficient_of_variation,True,False,2.1286960724814867e-28,2.0009743081325976e-26,3.4003846352626345e-28,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
